text,font_size,is_bold,is_italic,y_pos,x_pos,line_height,space_after_line,space_before_line,page,is_title_case,is_upper,ends_colon,starts_number,word_count,has_bullet_prefix,label
を あげました。,9.960000038146973,0,0,229.7,77.66400146484375,9.959991455078125,3.040008544921875,3.040008544921875,2,0,0,0,0,2,0,other
わたしは おばあちゃんが とてもすきです。ことしも おばあちゃんに あいたい です。,9.960000038146973,0,0,242.7,77.66400146484375,9.959991455078125,3.440008544921909,3.040008544921875,2,0,0,0,0,6,0,other
１． おばあちゃんは だれと すんでいますか。,9.960000038146973,0,0,256.1,90.02400207519531,9.959991455078125,9.240008544921864,3.440008544921909,2,0,0,0,1,4,0,other
A） かぞくと すんでいます。,9.960000038146973,0,0,275.3,97.46399688720703,9.959991455078125,7.940008544921852,9.240008544921864,2,1,1,0,0,3,0,other
B） ひとりで すんでいます。,9.960000038146973,0,0,293.2,97.46399688720703,9.959991455078125,7.940008544921909,7.940008544921852,2,1,1,0,0,3,0,other
C） ともだちと すんでいます。,9.960000038146973,0,0,311.1,97.46399688720703,9.959991455078125,7.8400085449218295,7.940008544921909,2,1,1,0,0,3,0,other
D） おかあさんと すんでいます。,9.960000038146973,0,0,328.9,97.46399688720703,9.959991455078125,3.7400085449219205,7.8400085449218295,2,1,1,0,0,3,0,other
２． おばあちゃんの ともだちが どこに いますか。,9.960000038146973,0,0,342.6,90.02400207519531,9.959991455078125,9.240008544921864,3.7400085449219205,2,0,0,0,1,5,0,other
A） びょういんに ともだちが たくさんいます。,9.960000038146973,0,0,361.8,97.46399688720703,9.959991455078125,7.940008544921852,9.240008544921864,2,1,1,0,0,4,0,other
B） うちの ちかくに います。,9.960000038146973,0,0,379.7,97.46399688720703,9.959991455078125,7.940008544921909,7.940008544921852,2,1,1,0,0,4,0,other
C） どこも いません。,9.960000038146973,0,0,397.6,97.46399688720703,9.959991455078125,7.940008544921852,7.940008544921909,2,1,1,0,0,3,0,other
D） わたしの うちに います。,9.960000038146973,0,0,415.5,97.46399688720703,9.959991455078125,3.7400085449218636,7.940008544921852,2,1,1,0,0,4,0,other
３． おばあちゃんは なにを あげましたか。,9.960000038146973,0,0,429.2,90.02400207519531,9.959991455078125,9.240008544921864,3.7400085449218636,2,0,0,0,1,4,0,other
A） ジュースを あげました。,9.960000038146973,0,0,448.4,97.46399688720703,9.959991455078125,7.840008544921886,9.240008544921864,2,1,1,0,0,3,0,other
B） バーガーを あげました。,9.960000038146973,0,0,466.2,97.46399688720703,9.959991455078125,7.940008544921909,7.840008544921886,2,1,1,0,0,3,0,other
C） パンと おかしを あげました。,9.960000038146973,0,0,484.1,97.46399688720703,9.959991455078125,7.940008544921852,7.940008544921909,2,1,1,0,0,4,0,other
D） パン だけを あげました。,9.960000038146973,0,0,502.0,97.46399688720703,9.959991455078125,3.7400085449219205,7.940008544921852,2,1,1,0,0,4,0,other
４． てんきがわるいとき おばあちゃんは ともだちに あいますか。,9.960000038146973,0,0,515.7,90.02400207519531,9.96002197265625,9.139978027343659,3.7400085449219205,2,0,0,0,1,5,0,other
Ａ）いいえ、あいません。,9.960000038146973,0,0,534.8,97.46399688720703,9.96002197265625,8.03997802734375,9.139978027343659,2,1,1,0,0,1,0,other
Ｂ）はい、あいます。,9.960000038146973,0,0,552.8,97.46399688720703,9.96002197265625,7.839978027343818,8.03997802734375,2,1,1,0,0,1,0,other
Ｃ）ときどき、あいます。,9.960000038146973,0,0,570.6,97.46399688720703,9.96002197265625,7.939978027343727,7.839978027343818,2,1,1,0,0,1,0,other
D）いつも あいます。,9.960000038146973,0,0,588.5,97.46399688720703,9.96002197265625,16.739978027343795,7.939978027343727,2,1,1,0,0,2,0,other
５． おばちゃんは おいくつ ですか。,9.960000038146973,0,0,615.2,90.02400207519531,9.96002197265625,9.239978027343682,16.739978027343795,2,0,0,0,1,4,0,other
Ａ）はたちです。,9.960000038146973,0,0,634.4,97.46399688720703,9.96002197265625,7.939978027343727,9.239978027343682,2,1,1,0,0,1,0,other
Ｂ）はっさいです。,9.960000038146973,0,0,652.3,97.46399688720703,9.96002197265625,7.839978027343818,7.939978027343727,2,1,1,0,0,1,0,other
Ｃ）はちじゅうはっさい です。,9.960000038146973,0,0,670.1,97.46399688720703,9.96002197265625,7.939978027343727,7.839978027343818,2,1,1,0,0,2,0,other
D）はっせんです。,9.960000038146973,0,0,688.0,97.46399688720703,9.96002197265625,22.739978027343795,7.939978027343727,2,1,1,0,0,1,0,other
2,11.039999961853027,0,0,720.7,302.80999755859375,13.09344482421875,0.0,22.739978027343795,2,0,0,0,1,1,0,other
Q. Read the passage and choose the correct answer from options given.Do any 4,9.960000038146973,0,0,73.5,72.02400207519531,9.959999084472656,3.0400009155273438,0.0,3,0,0,0,0,14,0,h3
（１＊4）,9.960000038146973,0,0,86.5,72.02400207519531,9.959999084472656,3.4400009155273494,3.0400009155273438,3,0,0,0,0,1,0,other
"30ねんまえに わたしの まちに ぎんこうも, えきも, びょういんも",9.960000038146973,0,0,99.9,77.66400146484375,9.959999084472656,3.0400009155273438,3.4400009155273494,3,0,0,0,1,6,0,other
ありませんでした。わたしの うちから がっこうまで あるいて １じかん,9.960000038146973,0,0,112.9,77.66400146484375,9.959999084472656,3.0400009155273438,3.0400009155273438,3,0,0,0,0,5,0,other
かかりました。バスもありませんでした。ゆきが たくさんふりました。,9.960000038146973,0,0,125.9,77.66400146484375,9.959999084472656,3.0400009155273438,3.0400009155273438,3,0,0,0,0,2,0,other
まいにちは たいへんでした。ともだちと 山で あそびました。どうぶつが,9.960000038146973,0,0,138.9,77.66400146484375,9.959991455078125,3.040008544921875,3.0400009155273438,3,0,0,0,0,4,0,other
たくさんいました。ともだちと 川で さかなを たくさん とりました。たのしかったです。,9.960000038146973,0,0,151.9,77.66400146484375,9.959991455078125,15.94000854492188,3.040008544921875,3,0,0,0,0,5,0,other
"いま わたしの まちに ぎんこうも, えきも, びょういんも あります。",9.960000038146973,0,0,177.8,77.66400146484375,9.959991455078125,3.040008544921875,15.94000854492188,3,0,0,0,0,7,0,other
たかい ビルも あります。 バスも たくさんあります。でも やまに,9.960000038146973,0,0,190.8,77.66400146484375,9.959991455078125,2.9400085449218523,3.040008544921875,3,0,0,0,0,6,0,other
どうぶつは いません。川の さかなも いません。いまの まちは つまらないです。,9.960000038146973,0,0,203.7,77.66400146484375,9.959991455078125,29.44000854492188,2.9400085449218523,3,0,0,0,0,6,0,other
Q６. どうして ３０ねんまえは たいへんでしたか。,9.960000038146973,0,0,243.1,72.02400207519531,9.959991455078125,7.240008544921892,29.44000854492188,3,1,1,0,0,4,0,other
A） びょういんも、ぎんこうも、バスも ありましたから。,9.960000038146973,0,0,260.3,90.02400207519531,9.959991455078125,8.040008544921875,7.240008544921892,3,1,1,0,0,3,0,other
B） どうぶつが いましたから。,9.960000038146973,0,0,278.3,90.02400207519531,9.959991455078125,7.940008544921852,8.040008544921875,3,1,1,0,0,3,0,other
"C） ぎんこうも ,えきも, びょういんも ありませんでしたから。",9.960000038146973,0,0,296.2,90.02400207519531,9.959991455078125,7.940008544921909,7.940008544921852,3,1,1,0,0,5,0,other
D） がっこうが ありませんから。,9.960000038146973,0,0,314.1,90.02400207519531,9.959991455078125,16.64000854492184,7.940008544921909,3,1,1,0,0,3,0,other
Q７. ３０ねんまえ ともだちと なにを しましたか。,9.960000038146973,0,0,340.7,72.02400207519531,9.959991455078125,7.240008544921864,16.64000854492184,3,1,1,0,0,5,0,other
A） いっしょに べんきょうしました。,9.960000038146973,0,0,357.9,90.02400207519531,9.959991455078125,7.840008544921886,7.240008544921864,3,1,1,0,0,3,0,other
B） ともだちと 山で あそびました。そして ともだちと 川でさかなを,9.960000038146973,0,0,375.7,90.02400207519531,9.959991455078125,3.7400085449218636,7.840008544921886,3,1,1,0,0,6,0,other
たくさん とりました。,9.960000038146973,0,0,389.4,90.02400207519531,9.959991455078125,7.340008544921886,3.7400085449218636,3,0,0,0,0,2,0,other
C） テレビを みました。,9.960000038146973,0,0,406.7,90.02400207519531,9.959991455078125,7.940008544921909,7.340008544921886,3,1,1,0,0,3,0,other
D） えいがを みました。,9.960000038146973,0,0,424.6,90.02400207519531,9.959991455078125,3.7400085449218636,7.940008544921909,3,1,1,0,0,3,0,other
Q８. ３０ねんまえは どうやって がっこうへ いきましたか。,9.960000038146973,0,0,438.3,72.02400207519531,9.959991455078125,7.140008544921841,3.7400085449218636,3,1,1,0,0,5,0,other
A） しんかんせんで いきました。,9.960000038146973,0,0,455.4,90.02400207519531,9.959991455078125,7.940008544921909,7.140008544921841,3,1,1,0,0,3,0,other
B） あるいて いきました。,9.960000038146973,0,0,473.3,90.02400207519531,9.959991455078125,7.940008544921852,7.940008544921909,3,1,1,0,0,3,0,other
C） タクシーで いきました。,9.960000038146973,0,0,491.2,90.02400207519531,9.959991455078125,7.940008544921909,7.940008544921852,3,1,1,0,0,3,0,other
D） くるまで いきました。,9.960000038146973,0,0,509.1,90.02400207519531,9.959991455078125,16.740008544921807,7.940008544921909,3,1,1,0,0,3,0,other
Q Read the passage and choose correct option to answer the questions given（Do Any 2(1*2),9.960000038146973,0,0,535.8,72.02400207519531,9.96002197265625,16.03997802734375,16.740008544921807,3,0,0,0,0,15,0,h3
わたしは まいあさ うたの れんしゅうを します。けさの れんしゅうは,9.960000038146973,0,0,561.8,72.02400207519531,9.96002197265625,2.939978027343841,16.03997802734375,3,0,0,0,0,6,0,other
９じから １じかん でした。やまださんと やまもとさんが きませんでした。,9.960000038146973,0,0,574.7,72.02400207519531,9.96002197265625,3.03997802734375,2.939978027343841,3,0,0,0,1,5,0,other
やすみんさんは ３０ぷん おそくきました。,9.960000038146973,0,0,587.7,72.02400207519531,9.96002197265625,3.03997802734375,3.03997802734375,3,0,0,0,0,3,0,other
Ｑ9．やすみんさんは なんじに きましたか。,9.960000038146973,0,0,600.7,72.02400207519531,9.96002197265625,2.9399780273437273,3.03997802734375,3,1,1,0,0,3,0,other
A)９じです。,9.960000038146973,0,0,613.6,90.02400207519531,9.96002197265625,4.139978027343773,2.9399780273437273,3,1,1,0,0,1,0,other
B)１０じです。,9.960000038146973,0,0,627.7,90.02400207519531,9.96002197265625,3.9399780273437273,4.139978027343773,3,1,1,0,0,1,0,other
C)９じはんです。,9.960000038146973,0,0,641.6,72.02400207519531,9.96002197265625,4.03997802734375,3.9399780273437273,3,1,1,0,0,1,0,other
D)10 じはんです。,9.960000038146973,0,0,655.6,72.02400207519531,9.96002197265625,55.13997802734377,4.03997802734375,3,1,1,0,0,2,0,other
3,11.039999961853027,0,0,720.7,302.80999755859375,13.09344482421875,0.0,55.13997802734377,3,0,0,0,1,1,0,other
Q１０. だれが れんしゅうに きませんでしたか。,9.960000038146973,0,0,86.5,72.02400207519531,9.959999084472656,3.0400009155273438,0.0,4,1,1,0,0,4,0,other
Ａ)やまださんと やまもとさんです。,9.960000038146973,0,0,99.5,72.02400207519531,9.959999084472656,2.9400009155273494,3.0400009155273438,4,1,1,0,0,2,0,other
Ｂ)やまださん だけ です。,9.960000038146973,0,0,112.4,72.02400207519531,9.959999084472656,3.0400009155273438,2.9400009155273494,4,1,1,0,0,3,0,other
Ｃ)やすみんさん です。,9.960000038146973,0,0,125.4,72.02400207519531,9.959999084472656,2.9400009155273494,3.0400009155273438,4,1,1,0,0,2,0,other
Ｄ）わたしです。,9.960000038146973,0,0,138.3,72.02400207519531,9.959991455078125,16.14000854492187,2.9400009155273494,4,1,1,0,0,1,0,other
Q１１. なんにんが やすみましたか。,9.960000038146973,0,0,164.4,72.02400207519531,9.959991455078125,2.9400085449218807,16.14000854492187,4,1,1,0,0,3,0,other
Ａ）一人です。,9.960000038146973,0,0,177.3,72.02400207519531,9.959991455078125,4.040008544921875,2.9400085449218807,4,1,1,0,0,1,0,other
Ｂ）三人です。,9.960000038146973,0,0,191.3,72.02400207519531,9.959991455078125,2.9400085449218523,4.040008544921875,4,1,1,0,0,1,0,other
Ｃ）四人 です。,9.960000038146973,0,0,204.2,72.02400207519531,9.959991455078125,3.040008544921875,2.9400085449218523,4,1,1,0,0,2,0,other
Ｄ)二人 です。,9.960000038146973,0,0,217.2,72.02400207519531,9.959991455078125,28.140008544921898,3.040008544921875,4,1,1,0,0,2,0,other
Section B- Writing (10 ),9.960000038146973,0,0,255.3,72.02400207519531,9.959991455078125,14.940008544921852,28.140008544921898,4,1,0,0,0,5,0,h1
Q - Choose the correct options to fill in the blanks in the paragraph given below:-(5),9.960000038146973,0,0,280.2,72.02400207519531,9.959991455078125,15.540008544921875,14.940008544921852,4,0,0,0,0,16,0,h3
わたしは 月よう日から 金よう日まで はたらきます。あさ ６じに おきて、よる,9.960000038146973,0,0,305.7,77.66400146484375,9.959991455078125,14.940008544921909,15.540008544921875,4,0,0,0,0,6,0,other
１１じ １２ ねます。とても つかれます。あさごはん と ひるごはんは パンや,9.960000038146973,0,0,330.6,77.66400146484375,9.959991455078125,15.040008544921875,14.940008544921909,4,0,0,0,1,7,0,other
ミルクなどです。ばんごはんは １３ つくって たべます。ときどき かってたべます。,9.960000038146973,0,0,355.6,77.66400146484375,9.959991455078125,14.940008544921852,15.040008544921875,4,0,0,0,0,5,0,other
たいへん いそがしいですから しゅうまつを まちます。,9.960000038146973,0,0,380.5,77.66400146484375,9.959991455078125,15.040008544921875,14.940008544921852,4,0,0,0,0,4,0,other
しゅうまつは おそくまで ねます。おきてから １４ しんぶんを よみます。,9.960000038146973,0,0,405.5,77.66400146484375,9.959991455078125,15.040008544921875,15.040008544921875,4,0,0,0,0,6,0,other
すきなひるごはんを つくります。ともだちが うちへ きます。いっしょに ひるごはんを,9.960000038146973,0,0,430.5,77.66400146484375,9.959991455078125,14.940008544921852,15.040008544921875,4,0,0,0,0,5,0,other
たべます。えいがを みます。それから モールへ いって １５ 。とても たのしいです。,9.960000038146973,0,0,455.4,87.6240005493164,9.959991455078125,15.040008544921875,14.940008544921852,4,0,0,0,0,7,0,other
よるは かぞくに でんわを かけます。ははと いろいろ はなします。,9.960000038146973,0,0,480.4,87.6240005493164,9.959991455078125,15.040008544921875,15.040008544921875,4,0,0,0,0,6,0,other
しゅまつは とても たいせつです。わたしたちは とても いそがしいですから,9.960000038146973,0,0,505.4,77.66400146484375,9.959991455078125,14.940008544921852,15.040008544921875,4,0,0,0,0,5,0,other
ともだちや かぞくと はなす じかんが（Talking time） ぜんぜん ありません。しゅうまつの,9.960000038146973,0,0,530.3,77.66400146484375,9.96002197265625,3.1399780273437727,14.940008544921852,4,0,0,0,0,7,0,other
おかげで みんなに あえます（Can meet）。わたしは いつも しゅまつを まっています。,9.960000038146973,0,0,543.4,77.66400146484375,9.96002197265625,15.03997802734375,3.1399780273437727,4,0,0,0,0,7,0,other
あなたも １６ 。,9.960000038146973,0,0,568.4,77.66400146484375,9.96002197265625,27.439978027343727,15.03997802734375,4,0,0,0,0,3,0,other
１２. A）ぐらい B）ごろ C）だいたい D)だけ,9.960000038146973,0,0,605.8,72.02400207519531,9.96002197265625,15.03997802734375,27.439978027343727,4,1,1,0,1,5,0,other
１３. A）ときどき B）それから C）もうすぐ D）つぎに,9.960000038146973,0,0,630.8,72.02400207519531,9.96002197265625,14.939978027343841,15.03997802734375,4,1,1,0,1,5,0,other
１４. A）はやく B）おそく C）ゆっくり D）はやい,9.960000038146973,0,0,655.7,72.02400207519531,9.96002197265625,15.03997802734375,14.939978027343841,4,1,1,0,1,5,0,other
１５. A）ねます B）かきます C）あそびます D）いいます,9.960000038146973,0,0,680.7,72.02400207519531,9.96002197265625,15.03997802734375,15.03997802734375,4,1,1,0,1,5,0,other
１６. A）まっていますか B）たべていますか C）わらっていますか D）ねますか,9.960000038146973,0,0,705.7,72.02400207519531,9.96002197265625,5.03997802734375,15.03997802734375,4,1,1,0,1,5,0,other
4,11.039999961853027,0,0,720.7,302.80999755859375,13.09344482421875,0.0,5.03997802734375,4,0,0,0,1,1,0,other
"Q - Complete the following conversation with suitable words, choose from the words given",9.960000038146973,0,0,73.5,72.02400207519531,9.959999084472656,3.0400009155273438,0.0,5,0,0,0,0,14,0,h3
below- (3),9.960000038146973,0,0,86.5,72.02400207519531,9.959999084472656,15.040000915527344,3.0400009155273438,5,0,0,0,0,2,0,other
ネハー いい えいが でした ね。,9.960000038146973,0,0,111.5,108.0199966430664,9.959999084472656,14.94000091552735,15.040000915527344,5,0,0,0,0,5,0,other
ゆきーええ。わたしは かぞく を＿＿＿＿＿＿１７＿＿＿＿,9.960000038146973,0,0,136.4,108.0199966430664,9.959991455078125,15.040008544921875,14.94000091552735,5,0,0,0,0,3,0,other
ネハーごかぞくは ?,9.960000038146973,0,0,161.4,108.0199966430664,9.959991455078125,14.94000854492188,15.040008544921875,5,0,0,0,0,2,0,other
ゆきー __________１８________________,9.960000038146973,0,0,186.3,108.0199966430664,9.959991455078125,15.040008544921875,14.94000854492188,5,0,0,0,0,2,0,other
ネハーどちらに いらっしゃいます か。,9.960000038146973,0,0,211.3,108.0199966430664,9.959991455078125,15.14000854492187,15.040008544921875,5,0,0,0,0,3,0,other
ゆきーおおさか に＿＿＿１９＿＿＿＿,9.960000038146973,0,0,236.4,108.0199966430664,9.959991455078125,15.040008544921847,15.14000854492187,5,0,0,0,0,2,0,other
１７.,9.960000038146973,0,0,261.4,108.0199966430664,9.959991455078125,14.940008544921909,15.040008544921847,5,0,0,0,1,1,0,other
A） しんぱいしていました。,9.960000038146973,0,0,286.3,108.0199966430664,9.959991455078125,15.040008544921875,14.940008544921909,5,1,1,0,0,2,0,other
B） おもいだしました。,9.960000038146973,0,0,311.3,108.0199966430664,9.959991455078125,15.040008544921875,15.040008544921875,5,1,1,0,0,2,0,other
C） よびました。,9.960000038146973,0,0,336.3,108.0199966430664,9.959991455078125,14.940008544921852,15.040008544921875,5,1,1,0,0,2,0,other
D）よみました。,9.960000038146973,0,0,361.2,108.0199966430664,9.959991455078125,15.040008544921875,14.940008544921852,5,1,1,0,0,1,0,other
１８.,9.960000038146973,0,0,386.2,72.02400207519531,9.959991455078125,15.040008544921875,15.040008544921875,5,0,0,0,1,1,0,other
A） りょうしん と おとうと です。,9.960000038146973,0,0,411.2,72.02400207519531,9.959991455078125,14.940008544921909,15.040008544921875,5,1,1,0,0,5,0,other
B） せんせい と がくせい です。,9.960000038146973,0,0,436.1,108.0199966430664,9.959991455078125,15.040008544921875,14.940008544921909,5,1,1,0,0,5,0,other
C） りょうしんと おかあさんです。,9.960000038146973,0,0,461.1,108.0199966430664,9.959991455078125,14.940008544921852,15.040008544921875,5,1,1,0,0,3,0,other
D）せんせいと いとこです。,9.960000038146973,0,0,486.0,108.0199966430664,9.959991455078125,15.040008544921875,14.940008544921852,5,1,1,0,0,2,0,other
１９.,9.960000038146973,0,0,511.0,72.02400207519531,9.959991455078125,15.040008544921875,15.040008544921875,5,0,0,0,1,1,0,other
A） すんでいます。,9.960000038146973,0,0,536.0,108.0199966430664,9.96002197265625,14.939978027343727,15.040008544921875,5,1,1,0,0,2,0,other
B） やすんでいます。,9.960000038146973,0,0,560.9,108.0199966430664,9.96002197265625,15.139978027343773,14.939978027343727,5,1,1,0,0,2,0,other
C） よんでいます。,9.960000038146973,0,0,586.0,108.0199966430664,9.96002197265625,15.03997802734375,15.139978027343773,5,1,1,0,0,2,0,other
D）やすんでいます。,9.960000038146973,0,0,611.0,108.0199966430664,9.96002197265625,99.7399780273438,15.03997802734375,5,1,1,0,0,1,0,other
5,11.039999961853027,0,0,720.7,302.80999755859375,13.09344482421875,0.0,99.7399780273438,5,0,0,0,1,1,0,other
Q Choose the odd one out -Do any 2 (2),9.960000038146973,0,0,73.5,72.02400207519531,9.959999084472656,15.040000915527344,0.0,6,0,0,0,0,10,0,h3
２０. A）テレビ B）ラジオ C）テーブル D）パソコン,9.960000038146973,0,0,98.5,72.02400207519531,9.959999084472656,15.040000915527344,15.040000915527344,6,1,1,0,1,5,0,other
２１. A）すし B）てんぷら C）バーガー D）すきやき,9.960000038146973,0,0,123.5,72.02400207519531,9.959999084472656,14.94000091552735,15.040000915527344,6,1,1,0,1,5,0,other
２２． A) せんしゅう Ｂ）らいねん Ｃ）こんげつ Ｄ）いちじかん,9.960000038146973,0,0,148.4,72.02400207519531,9.959991455078125,15.040008544921875,14.94000091552735,6,1,1,0,1,6,0,other
２３．Ａ）あらいます Ｂ）かります Ｃ）げんき Ｄ）もらいます,9.960000038146973,0,0,173.4,72.02400207519531,9.959991455078125,14.94000854492188,15.040008544921875,6,1,1,0,1,4,0,other
Section c (10),9.960000038146973,0,0,198.3,72.02400207519531,9.959991455078125,3.040008544921875,14.94000854492188,6,0,0,0,0,3,0,other
Grammar,9.960000038146973,0,0,211.3,72.02400207519531,9.959991455078125,16.040008544921875,3.040008544921875,6,1,0,0,0,1,0,h2
Q. Fill in the blanks with suitable particles. Choose appropriate answers from the box,9.960000038146973,0,0,237.3,72.02400207519531,9.959991455078125,3.040008544921875,16.040008544921875,6,0,0,0,0,14,0,h3
given: - (1*3）,9.960000038146973,0,0,250.3,72.02400207519531,9.959991455078125,3.040008544921875,3.040008544921875,6,0,0,0,0,3,0,other
２４. きのう べんきょう おわってから、ともだち あって、,9.960000038146973,0,0,263.3,72.02400207519531,9.959991455078125,3.040008544921875,3.040008544921875,6,0,0,0,1,5,0,other
えいが みました。,9.960000038146973,0,0,276.3,72.02400207519531,9.959991455078125,2.9400085449218523,3.040008544921875,6,0,0,0,0,2,0,other
A） （が、に、を）,9.960000038146973,0,0,289.2,72.02400207519531,9.959991455078125,3.040008544921875,2.9400085449218523,6,1,1,0,0,2,0,other
B） （を、に、が）,9.960000038146973,0,0,302.2,72.02400207519531,9.959991455078125,2.940008544921909,3.040008544921875,6,1,1,0,0,2,0,other
C） （に、を、が）,9.960000038146973,0,0,315.1,72.02400207519531,9.959991455078125,3.040008544921875,2.940008544921909,6,1,1,0,0,2,0,other
D）（も、へ、に）,9.960000038146973,0,0,328.1,72.02400207519531,9.959991455078125,3.040008544921875,3.040008544921875,6,1,1,0,0,1,0,other
Or,9.960000038146973,0,0,341.1,72.02400207519531,9.959991455078125,15.940008544921852,3.040008544921875,6,1,0,0,0,1,0,other
２５. にほんばし とけい かい いきます。,9.960000038146973,0,0,367.0,72.02400207519531,9.959991455078125,2.9400085449218523,15.940008544921852,6,0,0,0,1,5,0,other
A）（に、を、で）,9.960000038146973,0,0,379.9,72.02400207519531,9.959991455078125,3.040008544921875,2.9400085449218523,6,1,1,0,0,1,0,other
B）（を、も、と）,9.960000038146973,0,0,392.9,72.02400207519531,9.959991455078125,3.1400085449218977,3.040008544921875,6,1,1,0,0,1,0,other
C）（で、を、に）,9.960000038146973,0,0,406.0,72.02400207519531,9.959991455078125,3.040008544921875,3.1400085449218977,6,1,1,0,0,1,0,other
D）（を、に、が）,9.960000038146973,0,0,419.0,72.02400207519531,9.959991455078125,15.940008544921852,3.040008544921875,6,1,1,0,0,1,0,other
Q Choose correct options to make meaningful sentences: - （１＊５）,9.960000038146973,0,0,444.9,72.02400207519531,9.959991455078125,28.94000854492191,15.940008544921852,6,0,0,0,0,10,0,h3
２６. IMCに この レポートを か。,9.960000038146973,0,0,483.8,72.02400207519531,9.959991455078125,7.140008544921841,28.94000854492191,6,0,1,0,1,5,0,other
ええ、すぐ ください。,9.960000038146973,0,0,500.9,108.0199966430664,9.959991455078125,3.7400085449219205,7.140008544921841,6,0,0,0,0,2,0,other
A) （おくりましょう、おくって）,9.960000038146973,0,0,514.6,108.0199966430664,9.96002197265625,3.03997802734375,3.7400085449219205,6,1,1,0,0,2,0,other
B) （おくり、おくって）,9.960000038146973,0,0,527.6,108.0199966430664,9.96002197265625,2.9399780273437273,3.03997802734375,6,1,1,0,0,2,0,other
C) （おくって、おくりましょう）,9.960000038146973,0,0,540.5,108.0199966430664,9.96002197265625,3.03997802734375,2.9399780273437273,6,1,1,0,0,2,0,other
D）（おくりません、おくり）,9.960000038146973,0,0,553.5,108.0199966430664,9.96002197265625,21.03997802734375,3.03997802734375,6,1,1,0,0,1,0,other
２７．みどりとしょかんの でんわばんごうを か。,9.960000038146973,0,0,584.5,72.02400207519531,9.96002197265625,2.9399780273437273,21.03997802734375,6,0,0,0,1,3,0,other
いいえ、 。,9.960000038146973,0,0,597.4,72.02400207519531,9.96002197265625,3.03997802734375,2.9399780273437273,6,0,0,0,0,2,0,other
A) （しります、しっています）,9.960000038146973,0,0,610.4,108.0199966430664,9.96002197265625,2.9399780273437273,3.03997802734375,6,1,1,0,0,2,0,other
B) （しりませんでした、しっていません）,9.960000038146973,0,0,623.3,108.0199966430664,9.96002197265625,3.03997802734375,2.9399780273437273,6,1,1,0,0,2,0,other
C) （しっています、しりません）,9.960000038146973,0,0,636.3,108.0199966430664,9.96002197265625,3.03997802734375,3.03997802734375,6,1,1,0,0,2,0,other
D）（しりません、しっています）,9.960000038146973,0,0,649.3,108.0199966430664,9.96002197265625,61.43997802734384,3.03997802734375,6,1,1,0,0,1,0,other
6,11.039999961853027,0,0,720.7,302.80999755859375,13.09344482421875,0.0,61.43997802734384,6,0,0,0,1,1,0,other
２８．こどもは おさけを いいですか。,9.960000038146973,0,0,73.5,72.02400207519531,9.959999084472656,3.0400009155273438,0.0,7,0,0,0,1,3,0,other
いいえ、 いけません。,9.960000038146973,0,0,86.5,72.02400207519531,9.959999084472656,20.140000915527338,3.0400009155273438,7,0,0,0,0,2,0,other
A) （のんでは、のみは）,9.960000038146973,0,0,116.6,90.02400207519531,9.959999084472656,7.940000915527349,20.140000915527338,7,1,1,0,0,2,0,other
B) （のんでも、のんでは）,9.960000038146973,0,0,134.5,90.02400207519531,9.959991455078125,8.040008544921875,7.940000915527349,7,1,1,0,0,2,0,other
C) （のんでも、のみも）,9.960000038146973,0,0,152.5,90.02400207519531,9.959991455078125,7.940008544921881,8.040008544921875,7,1,1,0,0,2,0,other
D) （のみに、のみは）,9.960000038146973,0,0,170.4,90.02400207519531,9.959991455078125,16.64000854492187,7.940008544921881,7,1,1,0,0,2,0,other
２９．おかねを から、 にいきます。,9.960000038146973,0,0,197.0,72.02400207519531,9.959991455078125,3.040008544921875,16.64000854492187,7,0,0,0,1,3,0,other
A) （おろして、おろし）,9.960000038146973,0,0,210.0,108.0199966430664,9.959991455078125,2.9400085449218807,3.040008544921875,7,1,1,0,0,2,0,other
B) (おろして、かいもの）,9.960000038146973,0,0,222.9,108.0199966430664,9.959991455078125,3.040008544921875,2.9400085449218807,7,1,1,0,0,2,0,other
C) （おろし、かいもの）,9.960000038146973,0,0,235.9,108.0199966430664,9.959991455078125,3.040008544921875,3.040008544921875,7,1,1,0,0,2,0,other
Ｄ）（だして、だし）,9.960000038146973,0,0,248.9,108.0199966430664,9.959991455078125,15.940008544921909,3.040008544921875,7,1,1,0,0,1,0,other
３０. ミラーさんは あたまが 、 ひとです。,9.960000038146973,0,0,274.8,72.02400207519531,9.959991455078125,3.040008544921875,15.940008544921909,7,0,0,0,1,5,0,other
A) （よくて、げんきな）,9.960000038146973,0,0,287.8,108.0199966430664,9.959991455078125,3.140008544921841,3.040008544921875,7,1,1,0,0,2,0,other
B) （いい、よくて）,9.960000038146973,0,0,300.9,108.0199966430664,9.959991455078125,2.940008544921909,3.140008544921841,7,1,1,0,0,2,0,other
C) （げんき、げんきな）,9.960000038146973,0,0,313.8,108.0199966430664,9.959991455078125,3.040008544921875,2.940008544921909,7,1,1,0,0,2,0,other
Ｄ）（いいくて、げんきで）,9.960000038146973,0,0,326.8,108.0199966430664,9.959991455078125,28.940008544921852,3.040008544921875,7,1,1,0,0,1,0,other
Q Choose correct options from the box to make meaningful sentences：―,9.960000038146973,0,0,365.7,72.02400207519531,9.959991455078125,2.940008544921909,28.940008544921852,7,0,0,0,0,11,0,h3
